id,name,smiles,note
8292,DB12045,CC(C)C(=O)OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,
8293,DB12046,CCOC1=CC2=C(C(=N)N(CC(=O)C3=CC(=C(OC)C(=C3)N3CCOCC3)C(C)(C)C)C2)C(F)=C1OCC,
8294,DB12047,CC(C)C1=C(O)C=C(O)C(=C1)C1=NNC(=O)N1C1=CC2=C(C=C1)N(C)C=C2,
8295,DB12048,C[C@H](N1N=NC2=NC=C(N=C12)C1=CN(C)N=C1)C1=CN2C=CN=C2C=C1,
8296,DB12049,CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@H](CC[C@H]2CN1)OC1=CC=CC(Cl)=C1C1=NN=NN1,
8297,DB12050,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CN=C2N(CCO)C1=O,
8298,DB12051,CS(=O)(=O)NC1=CC=C2NC(=NS(=O)(=O)C2=C1)C1=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2N(CC2=CC=C(F)C=C2)C1=O,
8299,DB12052,COC1=CC=C(C=C1)C1=C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(CC=C(C)C)=C2O1,
8300,DB12054,CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC1=O)C(C)C,
8301,DB12055,COC1=CC=C(CC2OC(=O)NC2=O)C=C1C(=O)NCC1=CC=C(C=C1)C(F)(F)F,
8302,DB12057,COC[C@@]1(C)CCCN2CCC3=C(OC4=CC=CC=C34)[C@H]12,
8303,DB12058,COC1=CC=C(C=C1OC)C1=CC(=O)C2=C(OC)C=C(OCC(O)=O)C=C2O1,
8304,DB12059,CCCCN1C=CC(N2CCC(CC2)C2=CC=CC=C2)=C(Cl)C1=O,
8305,DB12060,[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O,
8306,DB12061,CN1CCN(CC1)C1=C2OC(=O)NC2=CC=C1,
8307,DB12062,CC[C@H]1N(C(C)C)C2=NC(NC3=CC=C(C=C3OC)C(=O)N[C@H]3CC[C@@H](CC3)N3CCN(CC4CC4)CC3)=NC=C2N(C)C1=O,
8308,DB12063,CC1=CC=C(COC(=O)N2CC[C@H](CNC3=NC=CC=N3)[C@H](F)C2)C=C1,
8309,DB12064,CCOC1=C(C(=O)NC2=CC=C(OC3=C(Cl)C(N)=NC=C3)C(F)=C2)C(=O)N(C=C1)C1=CC=C(F)C=C1,
8310,DB12065,CC1=CC[C@@H](CC1)C(=O)N([C@H]1CC[C@](O)(CO[C@H]2CCOC2)CC1)C1=C(SC(=C1)C#CC(C)(C)C)C(O)=O,
8311,DB12066,CNC(=O)C1=CC=C2C=C(C=CC2=C1)[C@@]1(O)CCN2C=NC=C12,
8312,DB12067,CC1=C([C@H](N2N=CC=C2N1)C1=CC=C(Cl)C(Cl)=C1)C(=O)N1CCC[C@H]1C1=CC=C(F)C=C1,
8313,DB12068,COC1=CC=C(NS(=O)(=O)C2=C(F)C(F)=C(F)C(F)=C2F)C=C1NC(N)=O,
8314,DB12069,COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](CC(=O)N3CCCCC3)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3CC3)=C2C=C1)C1=CC=CC=C1,
8315,DB12070,COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F,
8316,DB12071,C1C[C@H]2CN3CCNCC4=C3C(=CC=C4)[C@H]2C1,
8317,DB12072,CC1=C(CCC(O)=O)C(C)=C(N1)\C=C1/C(=O)NC2=CC=CC=C12,
8318,DB12073,C[C@@H](N1C=NC2=CC(Cl)=CC=C2C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F,
8319,DB12074,CC1=CN([C@@H]2O[C@](CO)(C=C2)C#C)C(=O)NC1=O,
8320,DB12076,CCCCCC1=CC=C(C=C1)C(\C)=C\C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O,
8321,DB12078,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F,
8322,DB12079,[H]\C(CC\C(C)=C(/[H])CCC(=O)OC\C([H])=C(/C)CCC=C(C)C)=C(\C)CCC=C(C)C,
8323,DB12080,C[C@H](NCCC1=C(C)C=C(OCC(O)=O)C(C)=C1)[C@H](O)C1=CC=C(O)C=C1,
8324,DB12081,C[C@]12CC=C3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,
8325,DB12082,COC1=C(OC)C=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,
8326,DB12083,OS(=O)(=O)CCS[C@H]1CCO[P@@](=O)(N1)N(CCCl)CCCl,
8327,DB12084,COC1=C(NC2=C(C)N=C(C=C2)S(C)(=O)=O)N=CN=C1OC1CCN(CC1)C(=O)OC(C)C,
8328,DB12085,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C1=NC(=CS1)C(=O)C1=CC=C(F)C=C1,
8329,DB12086,CC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,
8330,DB12087,COC1=C(O)C=CC(CO)=C1,
8331,DB12088,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N1)C(N)=O,
8332,DB12091,[Gd],
8333,DB12092,COC1=CC=CC=C1N1CCN(CC(O)COC2=CC=CC3=CC=CC=C23)CC1,
8334,DB12093,COC1=CC=C2C[C@@H]3N(CCC4=CC(OC)=C(OC)C=C34)CC2=C1OC,
8335,DB12094,C\C(=N/NC(N)=N)C1=CC(=CC(NC(=O)CCCCCCCCC(=O)NC2=CC(=CC(=C2)C(\C)=N\NC(N)=N)C(\C)=N\NC(N)=N)=C1)C(\C)=N\NC(N)=N,
8336,DB12095,CCOC(=O)[C@@H](N)CC1=CC=C(C=C1)C1=NC(N)=NC(O[C@H](C2=CC=C(Cl)C=C2N2C=CC(C)=N2)C(F)(F)F)=C1,
8337,DB12096,CC(C)N1N=CC2=C1C(=O)CC1(CCN(CC1)C(=O)C1=CC=C3N=C(C)NC3=C1)C2,
8338,DB12097,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O,
8339,DB12098,NC[C@@H](CC(O)=O)C1=CC=C(Cl)C=C1,
8340,DB12099,[H][C@](CCCN)(CC1=CN(CCC)C=N1)C(O)=O,
8341,DB12100,O[C@@H](CNCCCCCCOCC(F)(F)C1=CC=CC=C1)C1=C2C=CC(=O)NC2=C(O)C=C1,
8342,DB12101,O=C1N(CC2=C1C=CC=C2OCC1=CC=C(CN2CCOCC2)C=C1)[C@H]1CCC(=O)NC1=O,
8343,DB12105,CCC[C@@H](C)C[C@H](N)CC(O)=O,
8344,DB12106,C[C@H]([C@H](N)C1=NC2=CC=C(C=C2N1)C(C)(C)C)C(N)=O,
8345,DB12107,OB1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)CC1=CC=CS1,
8346,DB12108,CC(C)N1N=C(C)N=C1C1=CN2CCOC3=CC(=CC=C3C2=N1)C1=CN(N=C1)C(C)(C)C(N)=O,
8347,DB12109,OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC1=CC=CC=C1,
8348,DB12110,ClC1=CC(=CC=C1)N1CCNCC1,
8349,DB12111,ClC1=NC(=CN=C1)N1CCNCC1,
8350,DB12112,CC(=O)OC\C=C(/C)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,
8351,DB12113,COC[C@H](O)CN1C(=O)C=NN(C1=O)C1=CC=C(Cl)C(=C1)C(=O)NCC1(O)CCCCCC1,
8352,DB12114,COC1=C(OC2CCN(CC2)C(=O)C=C)C=C2C(NC3=CC=C(Cl)C(Cl)=C3F)=NC=NC2=C1,
8353,DB12115,C[C@@](N1CCCCC1)(C(=O)O[C@H]1C[N+]2(CCC3=CC=C(F)C=C3)CCC1CC2)C1=CC=CC=C1,
8354,DB12116,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1,
8355,DB12117,CC(Cl)(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,
8356,DB12120,COC1=CC(=C(C=C1C=C)C(=O)NC1=CC=C(C=C1)C(N)=N)C1=CC=C(N=C1C(O)=O)C(=O)NCC1CC1,
8357,DB12121,C1CN(CCO1)C1=CC=C(NC2=NC(=CN3C=CN=C23)C2=CC3=C(C=NN3)C=C2)C=C1,
8358,DB12122,CN(CCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)[C@@H](N1CCN(CC2CC2)CC1)C1=CC=CC=C1,
8359,DB12123,COC1=CC(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC,
8360,DB12124,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3\C=N\OCCN)C2=O,
8361,DB12125,C1C[C@@]23C[N@@]1CC[C@@H]2OC1=C(C3)N=CC=C1,
8362,DB12126,N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,
8363,DB12127,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@@]2([H])S(=O)(=O)C1(C)C,
8364,DB12128,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC2=CC=C(F)C=C2)C(=O)NCCCC2=CC=CC=C2O1,
8365,DB12129,O=C1SN(C(=O)N1CC1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,
8366,DB12130,C[C@H]1OC2=C(N)N=CC(=C2)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,
8367,DB12131,[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OCC,
8368,DB12133,CCCCC[C@@H](O)\C=C\C1=CC=CC=C1\C=C\[C@@H](O)[C@@H](O)CCCC(O)=O,
8369,DB12134,O=C1C=CC2=C3N1C[C@@H](CN1CCC(CC1)NCC1=CC4=C(OCCC4)C=N1)N3C(=O)C=N2,
8370,DB12135,OC1=C(C(Cl)=CC=C1NC(=O)NC1=C(Cl)C(F)=CC=C1)S(=O)(=O)N1CCNCC1,
8371,DB12137,COC1=CC=CC(NC2=C(C=NC3=C(C)C=C(C=C23)S(=O)(=O)C2=CC(=CC=C2)C(=O)N(C)C)C(N)=O)=C1,
8372,DB12138,CC(C)(C)C1=NN(C(NC(=O)NCC2=CC=CC=C2SC2=CN3C(C=C2)=NN=C3C2=CC=CC=C2SCCO)=C1)C1=CC=C(O)C(Cl)=C1,
8373,DB12139,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(CC)C(=O)[C@@H](C)N(C)C1=O)C(C)C,
8374,DB12140,CC1=CC(F)=CC=C1C1=C2C=CC(=O)N(C2=NC(NC(CO)CO)=N1)C1=C(F)C=CC=C1F,
8375,DB12141,CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O,
8376,DB12143,C[C@H](C1=CNC(=S)N1)C1=C(C)C(C)=CC=C1,
8377,DB12144,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(C)=C([C@@H](OC(C)=O)C1=O)C2(C)C,
8378,DB12145,C1C2=C(O[C@]11CN3CCC1CC3)N=CC=C2,
8379,DB12146,COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC=C(OC)C(NCC(O)=O)=C2)C(OC)=C1,
8380,DB12147,COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC=C2N=CC(=NC2=C1)C1=CN(C)N=C1,
8381,DB12148,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)C2=CC=CC=C2C1=O)=C(\C)CCC=C(C)C,
8382,DB12149,CC1=CC=C(C=C1)C#CC1=CC=C(S1)S(=O)(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O,
8383,DB12150,[H]\C(C1=CC=C(C=C1)C(C)C(O)=O)=C1\CCCCC1=O,
8384,DB12151,CCCCCCCCCCCCCCCCOCCCOP(O)(=O)CO[C@H](CO)CN1C=CC(N)=NC1=O,
8385,DB12153,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,
8386,DB12154,FC1=C(N=CC=C1C(=O)N1CCC(CC1)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1)C(F)(F)F,
8387,DB12155,CC(=O)C1=CC2=C(O1)C(=O)C1=CC=CC=C1C2=O,
8388,DB12156,[H][C@@]1(CO)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12,
8389,DB12158,C[C@@H]1CC[C@@H](COC2=CC=C(F)C=N2)CN1C(=O)C1=CC(C)=CC=C1C1=NC=CC=N1,
8390,DB12160,CC(C)(S)C(=O)N[C@@H](CS)C(O)=O,
8391,DB12161,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,
8392,DB12162,CCCCCCOC1=CC(C)=C(O)C(C)=C1C,
8393,DB12163,COC1=CC(CCC2=CC=CC=C2OCC(CN(C)C)OC(=O)CCC(O)=O)=CC=C1,
8394,DB12165,CC1=CN2N=C(C=C2N=C1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)C1=CC(Cl)=CC=C1NS(C)(=O)=O,
8395,DB12167,CO[C@@H](C)CN1C(=O)N(C)C2=C1C1=CC(=CC=C1N=C2)C1=CC(=CN=C1)C(C)(C)O,
8396,DB12168,FC1=C(C=CC=C1)N1C=CC(NC(=O)[C@H]2CC[C@@]3(CC2)OC(=O)C2=C3C=NC=C2)=N1,
8397,DB12170,CCC[C@@H](N(NC(=O)C1=CC=CC(OC)=C1CC)C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,
8398,DB12172,O=N(=O)C1=CN=CN1CCN1CCOCC1,
8399,DB12173,O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1,
8400,DB12174,COC1=C(OCCCCCCC(=O)NO)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1,
8401,DB12176,[H]C(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)OC(=O)CCCCCCC,
8402,DB12177,CN(C)CCO\N=C(\C=C\C1=CC=C(O)C=C1)/C1=CC=CC=C1F,
8403,DB12178,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1)C(=O)NC(C)(C)C,
8404,DB12179,COC1=C(O)C=CC(C[C@@H](CO)[C@H](CO)CC2=CC(OC)=C(O)C=C2)=C1,
8405,DB12180,C[C@H](O)C(=O)N1CCN(CC2=C(C)C3=NC(=NC(N4CCOCC4)=C3S2)C2=CN=C(N)N=C2)CC1,
8406,DB12181,CCC(CC)CC1(CCCCC1)C(=O)NC1=CC=CC=C1SC(=O)C(C)C,
8407,DB12183,CNC(=O)CN1CCC(CC1)OC1=C(OC)C=C2N=CN=C(NC3=CC=CC(Cl)=C3F)C2=C1,
8408,DB12184,CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)C1,
8409,DB12185,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C(F)C(C)=C4CC[C@H](N)C3=C14)C2=O,
8410,DB12186,CC1=C(SC(=N1)C1=CC=CN=C1)C(=O)NC1=CC=CC=C1C1=CN2C(CN3CCOCC3)=CSC2=N1,
8411,DB12187,NC1=NC(NC2CC2)=C2N=CN([C@@H]3C[C@H](COC(=O)CO)C=C3)C2=N1,
8412,DB12188,CN1CCN(CC1(C)C)[C@@H]1C[C@H](C2=C1C=C(Cl)C=C2)C1=CC=CC=C1,
8413,DB12190,[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@@H]2[C@@H](C)O)C(O)=O,
8414,DB12191,COC1=CC(=N\C1=C/C1=C(C)C=C(C)N1)C1=CC2=CC=CC=C2N1,
8415,DB12192,SCCNC(=O)C1=CC(=CC=C1)C(=O)NCCS,
8416,DB12193,[H][C@@]12CC(=CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC)C(O)=O,
8417,DB12194,CC1=CC(=O)C=C2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]12C,
8418,DB12195,CC1=NN=NN1N=CC1=CC=C(O)C(=C1)C(C1=CC=C(O)C=C1)C1=CC(C=NN2N=NN=C2C)=CC=C1O,
8419,DB12196,CC[C@]1([C@H]2CN(CC3(O)CC4=CC=CC=C4C3)C[C@@H]12)C1=CC=CC(NS(C)(=O)=O)=C1,
8420,DB12197,CC(C)(CS(O)(=O)=O)N(Cl)Cl,
8421,DB12198,[H][C@]12CCC3=C(C=CC(=C3)C(=O)NC3=C(C)N=CC=C3)[C@]1(CC1=CC=CC=C1)CC[C@](C2)(OP(O)(O)=O)C(F)(F)F,
8422,DB12199,[H][C@](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC)C(C)C)([C@@H](C)CC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(O)=O,
8423,DB12200,O=C1NC(=O)[C@H]([C@@H]1C1=CNC2=CC=CC=C12)C1=CN2CCCC3=C2C1=CC=C3,
8424,DB12201,CCNC(=O)[C@H]1C[C@](F)(C1)C1=CC(F)=C(CN2CCCC2)C=C1,
8425,DB12203,COC1=C2N=C(NC(=O)N3CCC(C)(O)CC3)SC2=C(C=C1)N1CCOCC1,
8426,DB12204,CC(C)(C)N\C(NC#N)=N\C1=CC(=CC=C1)C(=C/CCCC(O)=O)\C1=CC=CN=C1,
8427,DB12206,CC1=CC(=CC=C1N1C(CCC(O)=O)=CC=C1C1=CC=C(C=C1)N1C=CN=C1)C(N)=O,
8428,DB12207,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=CC=CC=N2)C=N1)C(F)(F)F,
8429,DB12209,CCC(CC)N1C(=O)NC2=NC=C(N=C12)C#C,
8430,DB12210,CCCNC(=O)C1=NN=C2C(=CC=CC2=C1N)C1=CC(OC)=CC=C1OC,
8431,DB12211,OC(=O)C1=C2C=CC3=C(CCCC3)C2=NC(CC2=CC=C(Cl)C=C2)=C1O,
8432,DB12212,CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1,
8433,DB12214,CCOC1=CC=C(CC2=CC([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(OC)C=C2C)C=C1,
8434,DB12216,COC1=C2C=CC(=O)OC2=CC2=C1C=CO2,
8435,DB12218,NC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C(=O)N[C@@H](CCO)C1=CC=C(Cl)C=C1,
8436,DB12219,C[C@H](N(C)C(=O)CC1(CCN(C)CC1)C1=CC=C(F)C=C1)C1=C2C=CC=CC2=CC(Cl)=C1,
8437,DB12220,COC1=CC=C2[C@H]([C@@H](CN(C)CC(O)=O)CCC2=C1)C1=CC=CC=C1,
8438,DB12221,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@]12C,
8439,DB12222,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=C4OCCOC4=CC1=C3CN1CCN(C)CC1)C2=O,
8440,DB12223,CCCCOC1=C(OCCCC)C(=O)C1=O,
8441,DB12224,OC(=O)[C@@H]1CSC(=O)N1,
8442,DB12225,COC1=CC=C2C3=C(C4CCCCC4)C4=CC=C(C=C4N3C[C@]3(C[C@H]3C2=C1)C(=O)N1[C@H]2CC[C@@H]1CN(C)C2)C(=O)NS(=O)(=O)N(C)C,
8443,DB12226,COC1=CC=C(C[C@H](C)[C@H](C)CC2=CC=C(OC)C(OC)=C2)C=C1OC,
8444,DB12227,N[C@@H](CCCCNC(=S)NC1=CC=C(CC2CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CCN2CC(O)=O)C=C1)C(O)=O,
8445,DB12228,FC1=C(F)C(=CC=C1)[C@@H]1CC[C@@H](NC(=O)N2CCC(CC2)N2C(=O)NC3=C2C=CC=N3)C(=O)N(CC(F)(F)F)C1,
8446,DB12229,CN(C)CCCOC1=CC=C2NN=C(C2=C1)S(=O)(=O)C1=C2C=CC=CC2=CC=C1,
8447,DB12230,CCCC(=O)N1CCCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=N1,
8448,DB12231,COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1,
8449,DB12232,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,
8450,DB12233,CS(=O)(=O)NC1=CC2=C(C=C1OC1=CC=CC=C1)C(=O)C(NC=O)=CO2,
8451,DB12234,[H][C@@]1(CC2=CC=CC=C2)CN(CC2=CN=CN2)C2=C(CN1S(=O)(=O)C1=CC=CS1)C=C(C=C2)C#N,
8452,DB12235,[H][C@@]12[C@@H](O)[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],
8453,DB12236,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(Cl)C(CC2=CC=C(OCCOC3CC3)C=C2)=C1,
8454,DB12237,CC(=N)NCCSCC[C@H](N)C(O)=O,
8455,DB12238,CCN1N=CN=C1COC1=NN2C(C=C1C(C)(C)C)=NN=C2C1=CC=CC=C1F,
8456,DB12239,CCCN1CCN(CC1)C1=CC=C(C=C1)C(=O)NC1(CCCCC1)C(=O)NCC#N,
8457,DB12241,[H][C@](O)(CO)CN1C=NC2=C(C1=O)C(NC1=C(F)C=C(I)C=C1)=C(F)C(=O)N2C,
8458,DB12242,NC(=O)NC1=C(SC(=C1)C1=CC=CC(F)=C1)C(=O)N[C@H]1CCCNC1,
8459,DB12243,CC1=NN(C(=O)C1)C1=CC=CC=C1,
8460,DB12244,FC(F)(F)C1=CC2=C(C=C1)[C@H]1C[C@@H]2CNC1,
8461,DB12245,CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,
8462,DB12247,COC1=CC(OC)=CC(CCC2=CC(NC(=O)C3=CC=C(C=C3)N3C[C@H](C)N[C@H](C)C3)=NN2)=C1,
8463,DB12248,CC(C)(C)NCC(O)C1=CC=CC=C1Cl,
8464,DB12251,CCC1=NC(CC2=CC=CC=C2)=C2C=C(OC)C(OC)=CC2=C1,
8465,DB12252,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@@]3(O)C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,
8466,DB12253,CC\C(=C(\C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C2NN=CC2=C1)C1=CC=C(F)C=C1Cl,
8467,DB12254,COC1=CC=C(C=C1)S(=O)(=O)NC1=C(NC2=CC=C(O)C=C2)N=CC=C1,
8468,DB12255,OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1,
8469,DB12257,[Pt],
8470,DB12259,CN(C)CCCNC(=O)C(\COC1=C2C=CC=CC2=CC=C1)=C\CCCCC(=O)NO,
8471,DB12260,FC1=CC=C(CC2CCN(CC2)C(=O)C(=O)NC2=CC=C3NC(=O)OC3=C2)C=C1,
8472,DB12262,BrC1=CC2=C(OCC[C@H]2NCCCNC2=CC(=O)C3=C(N2)C=CS3)C(Br)=C1,
8473,DB12263,OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F,
8474,DB12264,CCNC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(OC)=CC=C2N1,
8475,DB12265,CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1,
8476,DB12266,[H][C@]1(C)CCC[C@@H]2[C@H](C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1)N2CCOC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)CC[C@H](NC(=O)C1=CC=C(NCC2=CN=C3N=C(N)NC(=O)C3=N2)C=C1)C(O)=O)C(O)=O,
8477,DB12267,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,
8478,DB12268,[H][C@@]1(CF)CN(C(=O)C1)[C@@]1([H])CN2CCC3=CC(OC)=C(OC)C=C3[C@]2([H])C[C@]1([H])N,
8479,DB12269,CC(C)(CO)N1C=C(C(=O)C2=CC(NC(=O)CC3=CC=C(Cl)C=N3)=CN=C2)C2=CN=C(N)N=C12,
8480,DB12270,CC1=C(C=C(C=C1F)C(=O)NC1CC1)C1=CC=C(C=N1)C(=O)NCC(C)(C)C,
